village,copper_-_sufficient,copper_-_deficient,boron_-_sufficient,boron_-_deficient,s_-_sufficient,s_-_deficient,fe_-_sufficient,fe_-_deficient,zn_-_sufficient,zn_-_deficient,mn_-_sufficient,mn_-_deficient
Pidaramangalam,0.18832391713747645,0.0,0.09747292418772563,0.24829931972789115,0.043701799485861184,0.15514018691588785,0.0,0.33444816053511706,0.1017274472168906,0.16725978647686832,0.25255102040816324,0.001876172607879925
Srinivasanallur,0.03954802259887006,0.0,0.036101083032490974,0.03741496598639456,0.05398457583547558,0.0,0.04708520179372197,0.0,0.04030710172744722,0.0,0.05357142857142857,0.0
Unniyur,0.192090395480226,0.008130081300813009,0.08664259927797834,0.2687074829931973,0.05398457583547558,0.15327102803738318,0.15246636771300448,0.11705685618729098,0.1362763915547025,0.11387900355871886,0.2602040816326531,0.001876172607879925
Kolakudi,0.2297551789077213,0.0,0.1552346570397112,0.2687074829931973,0.13881748071979436,0.12710280373831775,0.1591928251121076,0.1705685618729097,0.05758157389635317,0.3274021352313167,0.3086734693877551,0.001876172607879925
Kidaram,0.1751412429378531,0.13821138211382114,0.039711191335740074,0.336734693877551,0.043701799485861184,0.17383177570093458,0.02242152466367713,0.33444816053511706,0.019193857965451054,0.35587188612099646,0.28061224489795916,0.0
Appanallur,0.23163841807909605,0.0,0.06859205776173286,0.35374149659863946,0.08483290488431877,0.16822429906542055,0.0515695067264574,0.33444816053511706,0.236084452975048,0.0,0.3137755102040816,0.0
Tholurpatti,0.224105461393597,0.016260162601626018,0.11552346570397112,0.30272108843537415,0.09254498714652956,0.1588785046728972,0.10762331838565023,0.24414715719063546,0.22072936660268713,0.021352313167259787,0.3086734693877551,0.0
Chinnapallipalayam,0.009416195856873822,0.0,0.007220216606498195,0.01020408163265306,0.012853470437017995,0.0,0.011210762331838564,0.0,0.009596928982725527,0.0,0.012755102040816327,0.0
Sriramasamudram,0.005649717514124294,0.0,0.007220216606498195,0.003401360544217687,0.007712082262210797,0.0,0.006726457399103139,0.0,0.005758157389635317,0.0,0.007653061224489796,0.0
Kaduvetti,0.011299435028248588,0.0,0.010830324909747292,0.01020408163265306,0.015424164524421594,0.0,0.013452914798206279,0.0,0.011516314779270634,0.0,0.015306122448979591,0.0
Seelaipillayarputhur,0.003766478342749529,0.0,0.0036101083032490976,0.003401360544217687,0.005141388174807198,0.0,0.004484304932735426,0.0,0.003838771593090211,0.0,0.00510204081632653,0.0
Arangoor,0.035781544256120526,0.0,0.032490974729241874,0.034013605442176874,0.04884318766066838,0.0,0.042600896860986545,0.0,0.036468330134357005,0.0,0.04846938775510204,0.0
Mullipadi,0.005649717514124294,0.0,0.0,0.01020408163265306,0.007712082262210797,0.0,0.006726457399103139,0.0,0.005758157389635317,0.0,0.007653061224489796,0.0
KATTUPUTHUR ( WEST),0.011299435028248588,0.0,0.01444043321299639,0.006802721088435374,0.015424164524421594,0.0,0.013452914798206279,0.0,0.011516314779270634,0.0,0.015306122448979591,0.0
Periapallipalayam,0.009416195856873822,0.0,0.010830324909747292,0.006802721088435374,0.012853470437017995,0.0,0.011210762331838564,0.0,0.009596928982725527,0.0,0.012755102040816327,0.0
Alagarai,0.015065913370998116,0.0,0.01444043321299639,0.013605442176870748,0.02056555269922879,0.0,0.017937219730941704,0.0,0.015355086372360844,0.0,0.02040816326530612,0.0
KATTUPUTHUR ( EAST),0.0018832391713747645,0.0,0.0,0.003401360544217687,0.002570694087403599,0.0,0.002242152466367713,0.0,0.0019193857965451055,0.0,0.002551020408163265,0.0
Elurpatti,0.009416195856873822,0.0,0.01444043321299639,0.003401360544217687,0.012853470437017995,0.0,0.011210762331838564,0.0,0.009596928982725527,0.0,0.012755102040816327,0.0
Murungai,0.0018832391713747645,0.0,0.0,0.003401360544217687,0.002570694087403599,0.0,0.002242152466367713,0.0,0.0019193857965451055,0.0,0.002551020408163265,0.0
M.Kalathur,0.04143126177024482,0.0,0.04332129963898917,0.034013605442176874,0.056555269922879174,0.0,0.04932735426008968,0.0,0.04222648752399232,0.0,0.05612244897959184,0.0
Kamalapuram,0.005649717514124294,0.0,0.0,0.01020408163265306,0.007712082262210797,0.0,0.006726457399103139,0.0,0.005758157389635317,0.0,0.007653061224489796,0.0
Nagayanallur,0.0018832391713747645,0.0,0.0,0.003401360544217687,0.002570694087403599,0.0,0.002242152466367713,0.0,0.0019193857965451055,0.0,0.002551020408163265,0.0
Natham,0.0018832391713747645,0.0,0.0036101083032490976,0.0,0.002570694087403599,0.0,0.002242152466367713,0.0,0.0019193857965451055,0.0,0.002551020408163265,0.0
THOTTIYAM,0.0018832391713747645,0.0,0.0036101083032490976,0.0,0.002570694087403599,0.0,0.002242152466367713,0.0,0.0019193857965451055,0.0,0.002551020408163265,0.0
Vengur,0.192090395480226,0.0,0.17328519855595667,0.1836734693877551,0.2622107969151671,0.0,0.22869955156950672,0.0,0.19577735124760076,0.0,0.2602040816326531,0.0
Gundur,0.18832391713747645,0.0,0.17689530685920576,0.17006802721088435,0.2493573264781491,0.0,0.2219730941704036,0.006688963210702341,0.19193857965451055,0.0,0.2576530612244898,0.0
Tirunedunkulam,0.14689265536723164,0.0,0.1407942238267148,0.1326530612244898,0.20051413881748073,0.0,0.17488789237668162,0.0,0.14971209213051823,0.0,0.1989795918367347,0.0
Arasangudy,0.19962335216572505,0.0,0.16606498194945848,0.20408163265306123,0.27249357326478146,0.0,0.23766816143497757,0.0,0.2034548944337812,0.0,0.26785714285714285,0.001876172607879925
Sholamadevi,0.2448210922787194,0.0,0.23826714801444043,0.21768707482993196,0.3341902313624679,0.0,0.28475336322869954,0.010033444816053512,0.2495201535508637,0.0,0.33163265306122447,0.0
Navalpattu (CT),0.2015065913370998,0.0,0.16967509025270758,0.20408163265306123,0.2750642673521851,0.0,0.2399103139013453,0.0,0.2053742802303263,0.0,0.2729591836734694,0.0
Valavandankottai (CT),0.1431261770244821,0.0,0.1588447653429603,0.11224489795918367,0.19794344473007713,0.0,0.1726457399103139,0.0,0.14779270633397312,0.0,0.19642857142857142,0.0
Elandapatti,0.04896421845574388,0.0,0.04332129963898917,0.047619047619047616,0.06683804627249357,0.0,0.05829596412556054,0.0,0.04990403071017274,0.0,0.0663265306122449,0.0
Pathalapattai,0.02071563088512241,0.0,0.018050541516245487,0.02040816326530612,0.028277634961439587,0.0,0.002242152466367713,0.033444816053511704,0.02111324376199616,0.0,0.02806122448979592,0.0
Kiliyur,0.02071563088512241,0.0,0.01444043321299639,0.023809523809523808,0.028277634961439587,0.0,0.004484304932735426,0.030100334448160536,0.02111324376199616,0.0,0.02806122448979592,0.0
Natarajapuram,0.013182674199623353,0.0,0.010830324909747292,0.013605442176870748,0.017994858611825194,0.0,0.006726457399103139,0.013377926421404682,0.013435700575815739,0.0,0.017857142857142856,0.0
ELLAKUDI,0.0018832391713747645,0.0,0.0,0.003401360544217687,0.002570694087403599,0.0,0.002242152466367713,0.0,0.0019193857965451055,0.0,0.002551020408163265,0.0
THIRUVERAMBUR,0.011299435028248588,0.0,0.01444043321299639,0.006802721088435374,0.015424164524421594,0.0,0.011210762331838564,0.0033444816053511705,0.011516314779270634,0.0,0.015306122448979591,0.0
KOOTHAPPAR,0.0018832391713747645,0.0,0.0036101083032490976,0.0,0.002570694087403599,0.0,0.002242152466367713,0.0,0.0019193857965451055,0.0,0.002551020408163265,0.0
SEMANKULAM,0.0018832391713747645,0.0,0.0,0.003401360544217687,0.002570694087403599,0.0,0.002242152466367713,0.0,0.0019193857965451055,0.0,0.002551020408163265,0.0
Palaganangudy (CT),0.0018832391713747645,0.0,0.0,0.003401360544217687,0.002570694087403599,0.0,0.002242152466367713,0.0,0.0019193857965451055,0.0,0.002551020408163265,0.0
Krishnasamudram (CT),0.0018832391713747645,0.0,0.0,0.003401360544217687,0.002570694087403599,0.0,0.002242152466367713,0.0,0.0019193857965451055,0.0,0.002551020408163265,0.0
Asur,0.0018832391713747645,0.0,0.0036101083032490976,0.0,0.002570694087403599,0.0,0.002242152466367713,0.0,0.0019193857965451055,0.0,0.002551020408163265,0.0
THUVAKKUDI,0.0018832391713747645,0.0,0.0036101083032490976,0.0,0.002570694087403599,0.0,0.002242152466367713,0.0,0.0019193857965451055,0.0,0.002551020408163265,0.0
Kilakurichy,0.026365348399246705,0.0,0.02888086642599278,0.02040816326530612,0.03598971722365039,0.0,0.03139013452914798,0.0,0.026871401151631478,0.0,0.03571428571428571,0.0
Kuvalakkudy,0.003766478342749529,0.0,0.0036101083032490976,0.003401360544217687,0.005141388174807198,0.0,0.004484304932735426,0.0,0.003838771593090211,0.0,0.00510204081632653,0.0
KEELAKAL KANDARKOTTAI,0.0018832391713747645,0.0,0.0036101083032490976,0.0,0.002570694087403599,0.0,0.002242152466367713,0.0,0.0019193857965451055,0.0,0.002551020408163265,0.0
Alathur,0.0018832391713747645,0.0,0.0036101083032490976,0.0,0.002570694087403599,0.0,0.002242152466367713,0.0,0.0019193857965451055,0.0,0.002551020408163265,0.0
Kottapattu,0.0018832391713747645,0.0,0.0,0.003401360544217687,0.002570694087403599,0.0,0.002242152466367713,0.0,0.0019193857965451055,0.0,0.002551020408163265,0.0
Pandamangalam,0.0018832391713747645,0.0,0.0036101083032490976,0.0,0.002570694087403599,0.0,0.0,0.0033444816053511705,0.0019193857965451055,0.0,0.002551020408163265,0.0
Kilamullakudy,0.0018832391713747645,0.0,0.0,0.003401360544217687,0.002570694087403599,0.0,0.002242152466367713,0.0,0.0019193857965451055,0.0,0.002551020408163265,0.0
PAPPAKURUCHI,0.0018832391713747645,0.0,0.0036101083032490976,0.0,0.002570694087403599,0.0,0.002242152466367713,0.0,0.0019193857965451055,0.0,0.002551020408163265,0.0
Panayakurichy,0.007532956685499058,0.0,0.0,0.013605442176870748,0.010282776349614395,0.0,0.008968609865470852,0.0,0.007677543186180422,0.0,0.01020408163265306,0.0
ARIYAMANGALAM - ,0.0018832391713747645,0.0,0.0036101083032490976,0.0,0.002570694087403599,0.0,0.002242152466367713,0.0,0.0019193857965451055,0.0,0.002551020408163265,0.0
THENERIPATTI,0.0018832391713747645,0.0,0.0,0.003401360544217687,0.002570694087403599,0.0,0.002242152466367713,0.0,0.0019193857965451055,0.0,0.002551020408163265,0.0
Kandalur,0.0018832391713747645,0.0,0.0,0.003401360544217687,0.002570694087403599,0.0,0.002242152466367713,0.0,0.0019193857965451055,0.0,0.002551020408163265,0.0
POOLANGUDI,0.0018832391713747645,0.0,0.0036101083032490976,0.0,0.002570694087403599,0.0,0.002242152466367713,0.0,0.0019193857965451055,0.0,0.002551020408163265,0.0
Sooriyur,0.015065913370998116,0.0,0.007220216606498195,0.02040816326530612,0.02056555269922879,0.0,0.017937219730941704,0.0,0.015355086372360844,0.0,0.02040816326530612,0.0
KUMBAKUDI VELAYUTHANKUDI,0.0018832391713747645,0.0,0.0036101083032490976,0.0,0.002570694087403599,0.0,0.002242152466367713,0.0,0.0019193857965451055,0.0,0.002551020408163265,0.0
Soorampatti,0.20903954802259886,0.0,0.1624548736462094,0.22448979591836735,0.2853470437017995,0.0,0.24887892376681614,0.0,0.21305182341650672,0.0,0.28316326530612246,0.0
Thumbalam,0.2033898305084746,0.0,0.19855595667870035,0.18027210884353742,0.2776349614395887,0.0,0.2219730941704036,0.030100334448160536,0.2053742802303263,0.0035587188612099642,0.20918367346938777,0.04878048780487805
Devanur,0.2015065913370998,0.0,0.20577617328519857,0.17006802721088435,0.2750642673521851,0.0,0.23542600896860988,0.006688963210702341,0.2053742802303263,0.0,0.27040816326530615,0.001876172607879925
Karikali,0.1864406779661017,0.0,0.18772563176895307,0.1598639455782313,0.2544987146529563,0.0,0.2219730941704036,0.0,0.19001919385796545,0.0,0.25255102040816324,0.0
Thulayanatham,0.21092278719397364,0.0,0.22382671480144403,0.17006802721088435,0.2879177377892031,0.0,0.24887892376681614,0.0033444816053511705,0.21497120921305182,0.0,0.2857142857142857,0.0
Anjalam,0.12052730696798493,0.0,0.10469314079422383,0.11904761904761904,0.16452442159383032,0.0,0.12556053811659193,0.026755852842809364,0.12284069097888675,0.0,0.14285714285714285,0.0150093808630394
Kargudi,0.14124293785310735,0.0,0.1263537906137184,0.1360544217687075,0.1928020565552699,0.0,0.16367713004484305,0.006688963210702341,0.14395393474088292,0.0,0.1913265306122449,0.0
Mahadevi,0.19962335216572505,0.0,0.15162454873646208,0.21768707482993196,0.27249357326478146,0.0,0.23766816143497757,0.0,0.2034548944337812,0.0,0.27040816326530615,0.0
Jambumadai,0.009416195856873822,0.0,0.010830324909747292,0.006802721088435374,0.012853470437017995,0.0,0.011210762331838564,0.0,0.009596928982725527,0.0,0.012755102040816327,0.0
Valasiramani,0.02824858757062147,0.0,0.02527075812274368,0.027210884353741496,0.038560411311053984,0.0,0.02914798206278027,0.006688963210702341,0.028790786948176585,0.0,0.03826530612244898,0.0
Mavilipatti,0.005649717514124294,0.0,0.007220216606498195,0.003401360544217687,0.007712082262210797,0.0,0.006726457399103139,0.0,0.005758157389635317,0.0,0.007653061224489796,0.0
M.Pudupatti West,0.011299435028248588,0.0,0.01444043321299639,0.006802721088435374,0.015424164524421594,0.0,0.013452914798206279,0.0,0.011516314779270634,0.0,0.015306122448979591,0.0
M.Pudupatti East,0.015065913370998116,0.0,0.021660649819494584,0.006802721088435374,0.02056555269922879,0.0,0.017937219730941704,0.0,0.015355086372360844,0.0,0.02040816326530612,0.0
Paithambarai,0.0018832391713747645,0.0,0.0,0.003401360544217687,0.002570694087403599,0.0,0.002242152466367713,0.0,0.0019193857965451055,0.0,0.002551020408163265,0.0
Arachi,0.030131826741996232,0.0,0.032490974729241874,0.023809523809523808,0.04113110539845758,0.0,0.03587443946188341,0.0,0.030710172744721688,0.0,0.04081632653061224,0.0
Urakkarai,0.018832391713747645,0.0,0.02527075812274368,0.01020408163265306,0.02570694087403599,0.0,0.02242152466367713,0.0,0.019193857965451054,0.0,0.025510204081632654,0.0
Valaiyeduppu,0.02824858757062147,0.0,0.02527075812274368,0.027210884353741496,0.038560411311053984,0.0,0.033632286995515695,0.0,0.028790786948176585,0.0,0.03826530612244898,0.0
SITILARI,0.013182674199623353,0.0,0.01444043321299639,0.01020408163265306,0.017994858611825194,0.0,0.01569506726457399,0.0,0.013435700575815739,0.0,0.017857142857142856,0.0
Muthampatti,0.007532956685499058,0.0,0.0036101083032490976,0.01020408163265306,0.010282776349614395,0.0,0.008968609865470852,0.0,0.007677543186180422,0.0,0.01020408163265306,0.0
Valavandhi East,0.02071563088512241,0.0,0.010830324909747292,0.027210884353741496,0.028277634961439587,0.0,0.02466367713004484,0.0,0.02111324376199616,0.0,0.02806122448979592,0.0
Poolancheri,0.007532956685499058,0.0,0.007220216606498195,0.006802721088435374,0.010282776349614395,0.0,0.008968609865470852,0.0,0.007677543186180422,0.0,0.01020408163265306,0.0
Mangalam,0.009416195856873822,0.0,0.010830324909747292,0.006802721088435374,0.012853470437017995,0.0,0.011210762331838564,0.0,0.009596928982725527,0.0,0.012755102040816327,0.0
Pillapalayam,0.022598870056497175,0.0,0.01444043321299639,0.027210884353741496,0.030848329048843187,0.0,0.026905829596412557,0.0,0.023032629558541268,0.0,0.030612244897959183,0.0
THAHIENGARPETTAI,0.007532956685499058,0.0,0.007220216606498195,0.006802721088435374,0.010282776349614395,0.0,0.008968609865470852,0.0,0.007677543186180422,0.0,0.01020408163265306,0.0
MORUPATTY ,0.015065913370998116,0.0,0.007220216606498195,0.02040816326530612,0.02056555269922879,0.0,0.017937219730941704,0.0,0.015355086372360844,0.0,0.02040816326530612,0.0
PILLATHURAI ,0.0018832391713747645,0.0,0.0,0.003401360544217687,0.002570694087403599,0.0,0.002242152466367713,0.0,0.0019193857965451055,0.0,0.002551020408163265,0.0
Vadamalaipatti,0.013182674199623353,0.0,0.021660649819494584,0.003401360544217687,0.017994858611825194,0.0,0.01569506726457399,0.0,0.013435700575815739,0.0,0.017857142857142856,0.0
Konappampatti,0.005649717514124294,0.0,0.007220216606498195,0.003401360544217687,0.007712082262210797,0.0,0.006726457399103139,0.0,0.005758157389635317,0.0,0.007653061224489796,0.0
Valavandhi (West),0.018832391713747645,0.0,0.02527075812274368,0.01020408163265306,0.02570694087403599,0.0,0.02242152466367713,0.0,0.019193857965451054,0.0,0.025510204081632654,0.0
Serugudi,0.011299435028248588,0.0,0.007220216606498195,0.013605442176870748,0.015424164524421594,0.0,0.013452914798206279,0.0,0.011516314779270634,0.0,0.015306122448979591,0.0
Punjaisengandhi,0.192090395480226,0.0,0.16967509025270758,0.1870748299319728,0.2622107969151671,0.0,0.004484304932735426,0.33444816053511706,0.19385796545105566,0.0035587188612099642,0.2602040816326531,0.0
Orathur,0.19397363465160075,0.0,0.19855595667870035,0.16326530612244897,0.2647814910025707,0.0,0.09641255605381166,0.20066889632107024,0.19769673704414586,0.0,0.2627551020408163,0.0
Viragalur,0.192090395480226,0.0,0.1624548736462094,0.19387755102040816,0.2622107969151671,0.0,0.2242152466367713,0.006688963210702341,0.19577735124760076,0.0,0.2602040816326531,0.0
Oottathur,0.1902071563088512,0.0,0.15162454873646208,0.20068027210884354,0.2596401028277635,0.0,0.1412556053811659,0.12709030100334448,0.19385796545105566,0.0,0.2576530612244898,0.0
Peruvalappur,0.2015065913370998,0.0,0.16967509025270758,0.20408163265306123,0.2750642673521851,0.0,0.21524663677130046,0.03678929765886288,0.2053742802303263,0.0,0.2729591836734694,0.0
Thiranipalayam,0.1902071563088512,0.0,0.1444043321299639,0.20748299319727892,0.2596401028277635,0.0,0.17040358744394618,0.08361204013377926,0.19385796545105566,0.0,0.2576530612244898,0.0
Neikulam,0.1902071563088512,0.0,0.1407942238267148,0.2108843537414966,0.2596401028277635,0.0,0.226457399103139,0.0,0.19385796545105566,0.0,0.2576530612244898,0.0
PULLAMBADI ( SOUTH),0.003766478342749529,0.0,0.0036101083032490976,0.003401360544217687,0.005141388174807198,0.0,0.004484304932735426,0.0,0.003838771593090211,0.0,0.00510204081632653,0.0
Muthuvathur,0.0018832391713747645,0.0,0.0,0.003401360544217687,0.002570694087403599,0.0,0.002242152466367713,0.0,0.0019193857965451055,0.0,0.002551020408163265,0.0
Keelarasoor,0.0018832391713747645,0.0,0.0036101083032490976,0.0,0.002570694087403599,0.0,0.002242152466367713,0.0,0.0019193857965451055,0.0,0.002551020408163265,0.0
Melarasoor,0.0018832391713747645,0.0,0.0036101083032490976,0.0,0.002570694087403599,0.0,0.002242152466367713,0.0,0.0019193857965451055,0.0,0.002551020408163265,0.0
